2025-12-01 15:38:31,003 - Unhandled exception in listener callback
Traceback (most recent call last):
  File "/home/Hai/Documents/LIA/venv/lib/python3.11/site-packages/pynput/_util/__init__.py", line 230, in inner
    return f(self, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/Hai/Documents/LIA/venv/lib/python3.11/site-packages/pynput/_util/xorg.py", line 472, in _handler
    self._handle_message(self._display_stop, event, injected)
  File "/home/Hai/Documents/LIA/venv/lib/python3.11/site-packages/pynput/keyboard/_xorg.py", line 578, in _handle_message
    self.on_press(key, injected)
  File "/home/Hai/Documents/LIA/venv/lib/python3.11/site-packages/pynput/_util/__init__.py", line 146, in inner
    if f(*args) is False:
       ^^^^^^^^
  File "/home/Hai/Documents/LIA/venv/lib/python3.11/site-packages/pynput/_util/__init__.py", line 291, in <lambda>
    return lambda *a: f(*a[:actual])
                      ^^^^^^^^^^^^^^
  File "/home/Hai/Documents/LIA/controller.py", line 227, in on_press
    client.publish("robot/manual movement", "stop")
    ^^^^^^
NameError: name 'client' is not defined
2025-12-01 17:18:56,398 - Received: robot/behaviour/drive = forward
2025-12-01 17:18:58,742 - Received: robot/behaviour/drive = forward
2025-12-01 17:18:58,745 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:01,400 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:01,403 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:03,744 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:03,745 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:06,401 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:06,404 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:08,745 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:08,746 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:11,402 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:11,403 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:13,749 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:13,756 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:16,405 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:16,407 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:18,754 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:18,759 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:21,407 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:21,408 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:23,757 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:23,759 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:26,406 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:26,407 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:28,764 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:28,770 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:31,410 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:31,413 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:33,768 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:33,776 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:36,412 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:36,413 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:38,777 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:38,778 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:41,410 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:41,411 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:43,780 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:43,783 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:46,413 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:46,415 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:48,782 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:48,784 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:51,412 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:51,414 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:53,786 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:53,791 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:56,413 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:56,415 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:58,787 - Received: robot/behaviour/drive = forward
2025-12-01 17:19:58,789 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:01,416 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:01,417 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:03,788 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:03,790 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:06,415 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:06,417 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:08,792 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:08,794 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:11,417 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:11,418 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:13,797 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:13,800 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:16,420 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:16,422 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:18,801 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:18,804 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:21,421 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:21,424 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:23,805 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:23,807 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:26,422 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:26,424 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:28,809 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:28,811 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:31,424 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:31,427 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:33,810 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:33,814 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:36,425 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:36,428 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:38,813 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:38,817 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:41,429 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:41,429 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:43,817 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:43,821 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:46,430 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:46,434 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:48,824 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:48,829 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:51,433 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:51,435 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:53,830 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:53,834 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:56,434 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:56,439 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:58,833 - Received: robot/behaviour/drive = forward
2025-12-01 17:20:58,837 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:01,436 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:01,441 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:03,840 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:03,841 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:06,438 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:06,441 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:08,840 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:08,844 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:11,440 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:11,443 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:13,841 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:13,842 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:16,440 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:16,441 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:18,845 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:18,848 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:21,444 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:21,446 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:23,848 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:23,851 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:26,444 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:26,446 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:28,850 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:28,851 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:31,446 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:31,449 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:33,851 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:33,852 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:36,447 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:36,448 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:38,854 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:38,857 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:41,447 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:41,450 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:43,856 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:43,859 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:46,451 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:46,450 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:48,857 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:48,858 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:51,451 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:51,454 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:53,858 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:53,859 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:56,454 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:56,456 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:58,860 - Received: robot/behaviour/drive = forward
2025-12-01 17:21:58,861 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:01,456 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:01,459 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:03,861 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:03,862 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:06,456 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:06,457 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:08,865 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:08,871 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:11,458 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:11,465 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:13,865 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:13,866 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:16,460 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:16,461 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:18,870 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:18,873 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:21,460 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:21,463 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:23,876 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:23,886 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:26,463 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:26,466 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:28,884 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:28,888 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:31,464 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:31,467 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:33,887 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:33,890 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:36,464 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:36,465 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:38,888 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:38,890 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:41,469 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:41,470 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:43,891 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:43,898 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:46,468 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:46,476 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:48,898 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:48,900 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:51,470 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:51,473 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:53,899 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:53,900 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:56,470 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:56,472 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:58,903 - Received: robot/behaviour/drive = forward
2025-12-01 17:22:58,906 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:01,472 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:01,475 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:03,906 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:03,910 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:06,473 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:06,475 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:08,912 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:08,914 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:11,474 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:11,475 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:13,913 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:13,914 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:16,475 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:16,477 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:18,915 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:18,916 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:21,477 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:21,478 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:23,917 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:23,921 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:26,478 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:26,482 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:28,920 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:28,920 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:31,480 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:31,482 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:33,920 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:33,921 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:36,480 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:36,481 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:38,922 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:38,923 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:41,481 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:41,482 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:43,923 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:43,925 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:46,485 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:46,486 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:48,929 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:48,930 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:51,487 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:51,490 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:53,929 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:53,933 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:56,486 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:56,487 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:58,935 - Received: robot/behaviour/drive = forward
2025-12-01 17:23:58,939 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:01,488 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:01,490 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:03,938 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:03,939 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:06,489 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:06,492 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:08,943 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:08,947 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:11,491 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:11,491 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:13,948 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:13,953 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:16,495 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:16,497 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:18,951 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:18,953 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:21,495 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:21,498 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:23,963 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:23,969 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:26,499 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:26,504 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:28,965 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:28,966 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:31,499 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:31,500 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:33,969 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:33,973 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:36,499 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:36,503 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:38,977 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:38,980 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:41,502 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:41,505 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:43,979 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:43,981 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:46,504 - Received: robot/behaviour/drive = forward
2025-12-01 17:24:46,506 - Received: robot/behaviour/drive = forward
